"id do Tweet","link permanente do Tweet","texto do Tweet","horário","impressões","engajamentos","taxa de engajamento","retweets","respostas","favoritos","cliques no perfil do usuário:","cliques no URL","cliques em hashtags:","expansões de detalhes:","cliques no link permanente","aberturas de aplicativos","instalações de aplicativo:","seguiram","Tweet enviado por e-mail","número de telefone discado","visualizações da mídia","engajamentos com mídia","impressões promovido(a)(s)","engajamentos promovido(a)(s)","taxa de engajamento promovido(a)(s)","retweets promovido(a)(s)","respostas promovido(a)(s)","favoritos promovido(a)(s)","cliques no perfil do usuário: promovido(a)(s)","cliques no URL promovido(a)(s)","cliques em hashtags: promovido(a)(s)","expansões de detalhes: promovido(a)(s)","cliques no link permanente promovido(a)(s)","aberturas de aplicativos promovido(a)(s)","instalações de aplicativo: promovido(a)(s)","seguiram promovido(a)(s)","Tweet enviado por e-mail promovido(a)(s)","número de telefone discado promovido(a)(s)","visualizações da mídia promovido(a)(s)","engajamentos com mídia promovido(a)(s)"
"1507879224375402514","https://twitter.com/vayno/status/1507879224375402514","falido https://t.co/DhATae14s2","2022-03-27 00:36 +0000","171.0","8.0","0.04678362573099415","0.0","2.0","1.0","0.0","2.0","0.0","2.0","0.0","0","0","0","0","0","1","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1507821435179384837","https://twitter.com/vayno/status/1507821435179384837","cyndaquil, fácil https://t.co/MXNBMoLvED","2022-03-26 20:46 +0000","99.0","2.0","0.020202020202020204","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1507742858589184004","https://twitter.com/vayno/status/1507742858589184004","@meloliked Mas lol nao eh isso, saber fazer o básico bem?
Anyway, concordo ctg amigo","2022-03-26 15:34 +0000","35.0","1.0","0.02857142857142857","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1507739301060259843","https://twitter.com/vayno/status/1507739301060259843","@meloliked Aí tenho que concordar 100% contigo
Os cara tem ego porque tem o time de megazord
Acho bullshit o cara treinar pra jogar contra time tal porque jogam de tal jeito, os mlk não sabem nem jogar e vão se adaptar pra jogar contra fulaninho
Poh que varzea","2022-03-26 15:20 +0000","47.0","2.0","0.0425531914893617","0.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1507738519929827330","https://twitter.com/vayno/status/1507738519929827330","@eusouowell Eh que aí acho que elimina os platina que não quer subir, porque aí fodase não tem pontuação de time
Não tem como ficar perfeito na real, a menos que libere tudo e vire free elo, aí ou tu fica bom ou tu perde pro cara melhor que tu,sem pontuação sem gracinha
Mas sim, eh muito b.o","2022-03-26 15:17 +0000","84.0","4.0","0.047619047619047616","0.0","1.0","1.0","1.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1507737207406223368","https://twitter.com/vayno/status/1507737207406223368","@meloliked Aí eu discordo, porque na minha opinião o objetivo eh aprender/evoluir e consequentemente ganhar,qq tu aprende botando 5 macaquinhos pra jogar com comp de R no brain que provavelmente eles não devem ter ideia do que tão fazendo 
A menos que saibam os conceitos ai ate acho valido","2022-03-26 15:12 +0000","63.0","4.0","0.06349206349206349","0.0","3.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1507730268253298699","https://twitter.com/vayno/status/1507730268253298699","Quando a visão que o pessoal tem é  ""pro teu time ser bom tu não pode subir de elo"" já acho contraditório 
Acho que a tradicional deveria virar uma ""free elo"" com limite de elo máximo, pra nao fazer um time com 5 gm+ e um time com full platina
Sei la, só comentando # pas","2022-03-26 14:44 +0000","94.0","1.0","0.010638297872340425","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1507730262490292225","https://twitter.com/vayno/status/1507730262490292225","Alguém discorda que a empoliga tradicional só vai melhorar quando não tiver limite de pontuação, mas tiver restrição de elo máximo?
Tipo, so pode jogar até d4, ou até d2, sei la 
E fodase a pontuação do time, porque pra mim falam em tradicional eh ""stack dos que não sobe elo""","2022-03-26 14:44 +0000","443.0","32.0","0.07223476297968397","1.0","3.0","8.0","3.0","0.0","0.0","17.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1507719753007353864","https://twitter.com/vayno/status/1507719753007353864","Bom dia
Hoje acordei com a indagação de
""Como é que ficou a ""mina feia"" depois que o Seu Jorge cantou pra ela?""
Tipo se eu cantasse pra alguém essa música dependendo da pessoa eu ja tomava uns tapao, neh pussiv
Mas música fofa assim nesse estilo, Clarice falcão tem tbm, eh mt bom","2022-03-26 14:02 +0000","140.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1507546006916931585","https://twitter.com/vayno/status/1507546006916931585","só esperando né... o quinto dia util de abril
nada de gastar dinheiro em joguinhos online e/ou periféricos gamers

NOS VAI ENCHER O BUBUTI DE SUSHI","2022-03-26 02:32 +0000","71.0","2.0","0.028169014084507043","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1507545648773713929","https://twitter.com/vayno/status/1507545648773713929","amorzinho esse aq https://t.co/1PiqkzkBBO","2022-03-26 02:31 +0000","46.0","1.0","0.021739130434782608","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1507545521426153473","https://twitter.com/vayno/status/1507545521426153473","tem umas pessoas meio horripilantes nessa rede social,
se eu fosse um pouco mais burro eu metia a boca em todo mundo
Obrigado deus pela saude mental e maturidade pra não xingar maluco na internet","2022-03-26 02:30 +0000","147.0","9.0","0.061224489795918366","0.0","2.0","3.0","4.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1507543546022219778","https://twitter.com/vayno/status/1507543546022219778","já fiz essas dai, o ultimo romantico apenas https://t.co/JezQlCG6j7","2022-03-26 02:22 +0000","55.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1507515603262787590","https://twitter.com/vayno/status/1507515603262787590","o Baki tem 1.67
representatividade, amigos

é sobre isso","2022-03-26 00:31 +0000","62.0","2.0","0.03225806451612903","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1507501265475022849","https://twitter.com/vayno/status/1507501265475022849","que fase","2022-03-25 23:34 +0000","66.0","5.0","0.07575757575757576","0.0","0.0","0.0","4.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1507456742959026216","https://twitter.com/vayno/status/1507456742959026216","@Nequisuis Koe mano, esculacho","2022-03-25 20:37 +0000","31.0","1.0","0.03225806451612903","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1507452107955515392","https://twitter.com/vayno/status/1507452107955515392","EAAIIII SOCA FOFO","2022-03-25 20:19 +0000","110.0","5.0","0.045454545454545456","0.0","1.0","3.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1507452073775874055","https://twitter.com/vayno/status/1507452073775874055","Não existe amor em SP","2022-03-25 20:19 +0000","59.0","2.0","0.03389830508474576","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1507420966007230465","https://twitter.com/vayno/status/1507420966007230465","@giu_ventimiglia compreendo, acho que eu to na parte do ""só queria uma companhia pra ver série e comer ifood"", sem muita pressão e probleminha","2022-03-25 18:15 +0000","15.0","1.0","0.06666666666666667","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1507386720895090691","https://twitter.com/vayno/status/1507386720895090691","Preciso rever midnight gospel, que série boa","2022-03-25 15:59 +0000","67.0","1.0","0.014925373134328358","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1507194590180347904","https://twitter.com/vayno/status/1507194590180347904","@giu_ventimiglia mó ideia errada isso ae, giu","2022-03-25 03:16 +0000","33.0","4.0","0.12121212121212122","0.0","1.0","1.0","2.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1507194439353176073","https://twitter.com/vayno/status/1507194439353176073","@t1aguinhoo menino desbocado é feio","2022-03-25 03:15 +0000","23.0","1.0","0.043478260869565216","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1507191468548628484","https://twitter.com/vayno/status/1507191468548628484","@giu_ventimiglia tava jogando, bateu raiva ashuaehueahu
mas tá tudo bem sim &lt;3","2022-03-25 03:03 +0000","20.0","2.0","0.1","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1507188815970062337","https://twitter.com/vayno/status/1507188815970062337","foda-se vadia puta","2022-03-25 02:53 +0000","118.0","8.0","0.06779661016949153","0.0","2.0","0.0","2.0","0.0","0.0","4.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1507185436418097152","https://twitter.com/vayno/status/1507185436418097152","gosto quando as pessoas compartilham o mesmo odio que eu
tem coisa que num dá não filho, pprt","2022-03-25 02:39 +0000","83.0","4.0","0.04819277108433735","0.0","0.0","1.0","2.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1507171743064072192","https://twitter.com/vayno/status/1507171743064072192","""tem ddd 11 eu passo longe""","2022-03-25 01:45 +0000","104.0","5.0","0.04807692307692308","0.0","1.0","2.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1507149743725723648","https://twitter.com/vayno/status/1507149743725723648","@Aw__Moon o cara foi tocar em grama https://t.co/hbO7LWQmfL","2022-03-25 00:17 +0000","31.0","1.0","0.03225806451612903","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1507131656666296323","https://twitter.com/vayno/status/1507131656666296323","Bah meu a mãe insiste em deixar a janela aberta
Tá cheio de mosquito aqui, tô me sentindo no acampamento lazlo pqp","2022-03-24 23:06 +0000","76.0","2.0","0.02631578947368421","0.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1507048173646356488","https://twitter.com/vayno/status/1507048173646356488","@luisftreu A... tá bom então ahsushsush","2022-03-24 17:34 +0000","14.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1507018600858591233","https://twitter.com/vayno/status/1507018600858591233","@_felpinho Falta os 12 ep que lançaram da parte 6","2022-03-24 15:36 +0000","15.0","2.0","0.13333333333333333","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1507010691332390921","https://twitter.com/vayno/status/1507010691332390921","@nyuhorrivel eh o selo anti hate, nyu
shuahaeuhaeu","2022-03-24 15:05 +0000","19.0","1.0","0.05263157894736842","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1507010395101270027","https://twitter.com/vayno/status/1507010395101270027","@Nequisuis não tem op ruim vei
os cara se esforça demais nessa porra pprt

ai vira o quesito gosto mesmo","2022-03-24 15:04 +0000","24.0","4.0","0.16666666666666666","0.0","1.0","1.0","1.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1507009757898444805","https://twitter.com/vayno/status/1507009757898444805","@Nequisuis eh dificil falar sobre op, quando TODAS SÃO INCRIVEIS","2022-03-24 15:01 +0000","31.0","2.0","0.06451612903225806","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1507009426959454210","https://twitter.com/vayno/status/1507009426959454210","Depois de assistir jojo essa é a minha opinião totalmente impopular
- Meu jojo favorito é o Joseph(parte 2)
- Melhor luta final é a do Jotaro
- Melhor música de op é chase da parte 4
- Acho o stand do Fugo muito foda e fiquei imaginando o quão impactante ele seria
- Narancia &lt;3","2022-03-24 15:00 +0000","206.0","5.0","0.024271844660194174","0.0","4.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1506824088685326336","https://twitter.com/vayno/status/1506824088685326336","malhar até virar um personagem de Baki","2022-03-24 02:43 +0000","56.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1506822949025759236","https://twitter.com/vayno/status/1506822949025759236","hoje desemboquei 30 kills numa normal game

jogar de duelista é muito divertido","2022-03-24 02:39 +0000","63.0","2.0","0.031746031746031744","0.0","0.0","0.0","1.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1506784261608808453","https://twitter.com/vayno/status/1506784261608808453","@Nequisuis Sério, é cringe, é irritante, é gente mimada, gente que tira minha paz
ai só num dá","2022-03-24 00:05 +0000","17.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1506783231189864455","https://twitter.com/vayno/status/1506783231189864455","tem gente que me da dor de cabeça por existir","2022-03-24 00:01 +0000","115.0","6.0","0.05217391304347826","0.0","1.0","3.0","1.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1506709970766766080","https://twitter.com/vayno/status/1506709970766766080","@Redd99_ é o twitter analytics, o nerd

já encheu o peito pra me xingar, né

tipico de homem hoje em dia
🥲","2022-03-23 19:10 +0000","47.0","3.0","0.06382978723404255","0.0","1.0","1.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1506703589854617601","https://twitter.com/vayno/status/1506703589854617601","tava pensando em fazer um trabalho final de disciplina de banco de dados utilizando os meus tweets como base, mas ai eu dei uma olhada rapidinha no que posto e acabei desistindo
muita exposição desnecessária

eh disso pra pior,tá?
magina isso no power point do professor, tá doido https://t.co/zwNnitqsjG","2022-03-23 18:45 +0000","157.0","29.0","0.18471337579617833","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","27","27","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1506660872990728200","https://twitter.com/vayno/status/1506660872990728200","@Nequisuis Um ovo inteiro, né amigo, que mao de vaca","2022-03-23 15:55 +0000","11.0","1.0","0.09090909090909091","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1506658176330051584","https://twitter.com/vayno/status/1506658176330051584","@Nequisuis Já bota a água do meu chá pra esquentar aí pae","2022-03-23 15:44 +0000","32.0","1.0","0.03125","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1506654306799435779","https://twitter.com/vayno/status/1506654306799435779","Eh mentira, joguei 2 mata-mata e broxei já 
Nunca mais quero gastar dinheiro em jogo que eu sou ruim 😭😭😭
Voltarei a ser proplayer de aram https://t.co/J4J12l7fax","2022-03-23 15:29 +0000","79.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1506640811877928973","https://twitter.com/vayno/status/1506640811877928973","@Hakkenlol não me convide pra jogar, amigo
aposto que tu prefere poupar teus olhos","2022-03-23 14:35 +0000","20.0","1.0","0.05","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1506635860426608651","https://twitter.com/vayno/status/1506635860426608651","preciso de um mouse bom, pra ai sim comprar skin no vavas
meu mouse comprado no mercadinho da esquina, num dá não, tadinho","2022-03-23 14:15 +0000","178.0","3.0","0.016853932584269662","1.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1506452502589415432","https://twitter.com/vayno/status/1506452502589415432","kk nem falo quem é https://t.co/BxW4GkQJ93","2022-03-23 02:07 +0000","76.0","1.0","0.013157894736842105","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1506354884693704715","https://twitter.com/vayno/status/1506354884693704715","@gloompostagem @B4zana","2022-03-22 19:39 +0000","53.0","1.0","0.018867924528301886","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1506328743018737664","https://twitter.com/vayno/status/1506328743018737664","@JacklopK COISA MAIS FOFA, assim que der eu gravo um com o Yato miando, pra tu ver que é completamente normal

btw muito bom ser marcado como @ vayno hsauieahueahuea eh diferente ter o @ certo","2022-03-22 17:55 +0000","29.0","2.0","0.06896551724137931","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1506324814721695746","https://twitter.com/vayno/status/1506324814721695746","@lehsbean o Jack utilizou o melhor adjetivo já criado ""heterocringe"" https://t.co/A4Ba2fShFy","2022-03-22 17:39 +0000","15.0","3.0","0.2","0.0","0.0","2.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1506299010696495119","https://twitter.com/vayno/status/1506299010696495119","Vou começar a pagar agora os meus pecados, porque ri disso https://t.co/A6CxrxzjiZ","2022-03-22 15:57 +0000","236.0","1.0","0.00423728813559322","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1506278763344150535","https://twitter.com/vayno/status/1506278763344150535","o free fire se popularizou tanto aqui no br, que as vezes eu até esqueço que o jogo é da Garena

e não é um jogo brasileiro https://t.co/RETNZK1GQz","2022-03-22 14:36 +0000","101.0","2.0","0.019801980198019802","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1506275701565136904","https://twitter.com/vayno/status/1506275701565136904","@whoisVvdc hoje tu tá que tá vv kkj

MAS VAI LÁ, MANDA TEXTÃO NO MEU ZAP, SE A CARAPUÇA SERVIU PRA TI, O PAGODEIRO SAFADO","2022-03-22 14:24 +0000","22.0","1.0","0.045454545454545456","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1506272493274816514","https://twitter.com/vayno/status/1506272493274816514","GATILHO PRA VIRAR GENTE, PARAR DE FAZER MERDA, JOVEM FUDIDO, MALUCO, CARENTE, MIMADO, ESQUISITO, ACOMODADO

bom dia # pas","2022-03-22 14:12 +0000","83.0","5.0","0.060240963855421686","0.0","1.0","0.0","1.0","0.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1506272491072856064","https://twitter.com/vayno/status/1506272491072856064","por experiencia propria: depois do meu término do relacionamento lá de 5 anos, eu mudei completamente minha maneira de pensar e cuidar de mim, obvio não é instantaneo, não estou completamente mudado, mas gradualmente todo dia eu cuido mais de mim(prioritariamente) e dos outros","2022-03-22 14:12 +0000","75.0","3.0","0.04","0.0","1.0","1.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1506272489256669185","https://twitter.com/vayno/status/1506272489256669185","e a partir daí tu vai evoluindo gradualmente e se cuidando, criando essa maturidade
e tu sempre foi assim, sempre pode fazer isso, mas tu só percebeu por um fator N que infelizmente, talvez sozinho tu nunca mudaria, ou até mudou por conta própria, vai saber","2022-03-22 14:12 +0000","47.0","2.0","0.0425531914893617","0.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1506272487352451072","https://twitter.com/vayno/status/1506272487352451072","cada vez mais eu tenho certeza que as pessoas tem um ""gatilho""
não importa o que, não importa quem, não importa a situação

em algum momento tu vai ativar esse ""gatilho"" e AMADURECER, mudar completamente tua visão de mundo, de auto cuidado, de relações pessoais, tudo","2022-03-22 14:12 +0000","194.0","15.0","0.07731958762886598","0.0","3.0","5.0","2.0","0.0","0.0","5.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1506257395361718275","https://twitter.com/vayno/status/1506257395361718275","a fofoquinha pela manhã alegra meu dia","2022-03-22 13:12 +0000","53.0","1.0","0.018867924528301886","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1506247452709502981","https://twitter.com/vayno/status/1506247452709502981","ahhh pronto. https://t.co/x1uTKngHy8","2022-03-22 12:32 +0000","87.0","15.0","0.1724137931034483","0.0","0.0","1.0","0.0","0.0","0.0","3.0","0.0","0","0","0","0","0","11","11","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1506247034860417032","https://twitter.com/vayno/status/1506247034860417032","@B4zana VAI BAZANA, ME PEDE DESCULPAS","2022-03-22 12:30 +0000","28.0","2.0","0.07142857142857142","0.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1506223131668754438","https://twitter.com/vayno/status/1506223131668754438","Desculpa","2022-03-22 10:55 +0000","108.0","5.0","0.046296296296296294","0.0","2.0","0.0","0.0","0.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1506052916087603203","https://twitter.com/vayno/status/1506052916087603203","PS: Não tenho nada contra carecas, por sinal tenho amigos que são
Gosto de carecas igual eu gosto do @B4zana...
Com 1000 km de distância entre nós 
🤣🤣🤪🤪🤪🤣🥵🥵","2022-03-21 23:39 +0000","81.0","4.0","0.04938271604938271","0.0","0.0","0.0","3.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1506052233430982656","https://twitter.com/vayno/status/1506052233430982656","Sou o meio termo o tuitero hetero não tao top, cringe que enxerga o lado bom da vida, que so xinga careca https://t.co/GRigu6rUMN","2022-03-21 23:36 +0000","115.0","1.0","0.008695652173913044","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1506051020744716288","https://twitter.com/vayno/status/1506051020744716288","Pra não acontecer isso que a gente estuda português https://t.co/InGPRCVRqh","2022-03-21 23:31 +0000","53.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1506050557869531148","https://twitter.com/vayno/status/1506050557869531148","Romântico incurável esse aq https://t.co/XunTdeO9cS","2022-03-21 23:30 +0000","66.0","2.0","0.030303030303030304","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1506003150226051074","https://twitter.com/vayno/status/1506003150226051074","olha o que o @B4zana faz aparecer na minha tela cara shaueahuaehuae https://t.co/OkIEm4dTSf","2022-03-21 20:21 +0000","111.0","1.0","0.009009009009009009","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1505966589023244290","https://twitter.com/vayno/status/1505966589023244290","@whoisVvdc @B4zana sahuaehuaeuheauhae calma meu carequinha, eu te amo","2022-03-21 17:56 +0000","39.0","3.0","0.07692307692307693","0.0","1.0","1.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1505965813077057541","https://twitter.com/vayno/status/1505965813077057541","@B4zana toquei na ferida","2022-03-21 17:53 +0000","17.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1505965696135667716","https://twitter.com/vayno/status/1505965696135667716","@_felpinho talvez ainda não esteja preparado felpin","2022-03-21 17:52 +0000","9.0","1.0","0.1111111111111111","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
